,Abondance,Beaufonds,St Paul,Ste Rose,St Leu,Dattiers,Digue,Langevin,Le Bras de la Plaine,Le Gol,Le Port,Ste Marie,Bois Rouge,Tampon,La Vallee,St Andre,Moufia,Possession,Saline,St Pierre
2019-06-21 21:00:00,8.759541606747863,7.2837897288266475,31.125691600907306,3.699115143217028,11.415482681776467,16.62892400703186,5.3645052752208855,12.235589440273209,18.079446057948754,23.512106490212293,21.267682922070414,16.936937374606085,12.358213520669937,20.38476859848569,6.463922001469476,14.666825038077704,38.66480393781088,20.963176138741645,20.135296483986316,31.79512074784236
2019-06-21 22:00:00,8.688179250345003,7.224450048518308,30.872116380076303,3.6689791400930614,11.322482867377497,16.493451255732666,5.320801648414611,12.135908368633203,17.932156173263493,23.32055773133158,21.094419064589715,16.798955295684458,12.257533453452114,20.21869767979808,6.411261631059933,14.547337142174635,38.34980897086749,20.792393041393673,19.971257968219625,31.536091812249246
2019-06-21 23:00:00,7.517735734253948,6.251195414496319,26.713124328475402,3.1747060914534706,9.797154455484085,14.271506642945173,4.6040003934743225,10.500997893992862,15.516393869361329,20.178887330461308,18.25264689248862,14.535854162940613,10.60623803924982,17.49489987116226,5.547557120619557,12.587566752564781,33.183446265873805,17.99130884203745,17.280794440299637,27.287651129693852
2019-06-22 00:00:00,6.702044984002143,5.572927055795204,23.814691981913775,2.8302435451355072,8.734141794409254,12.723016994956392,4.1044562929812285,9.361616682238456,13.832831237752293,17.989433972739086,16.27219483031024,12.958682231544367,9.455438041829655,15.596665016155782,4.94563505395729,11.221788261381466,29.58296985417706,16.039212529246555,15.405790492271914,24.32688137010102
2019-06-22 01:00:00,6.160008115403645,5.122209112620904,21.888646856981477,2.601343805990475,8.027756373326957,11.694025947069772,3.7725028904514804,8.604483388807495,12.71408247586539,16.534514394950737,14.956159269209149,11.91063144186512,8.690716820224257,14.335263833961909,4.5456501919820465,10.31421109891928,27.19040752702501,14.742019723932522,14.15982654296266,22.359412242082335
2019-06-22 02:00:00,5.893165907578754,4.900322783423597,20.940463876668378,2.488657538132106,7.6800061440403615,11.187458480985649,3.6090837875128647,8.231750220011737,12.163327708214347,15.818264311541231,14.308281135737735,11.394680954301906,8.314248149981669,13.714281948947615,4.348739520680334,9.867415119101441,26.012560316397682,14.103417790747493,13.546444335284503,21.390836419361495
2019-06-22 03:00:00,5.754015259552506,4.7846153518757655,20.446013327658495,2.4298948434146297,7.498664256072395,10.92329790553097,3.5238653572685044,8.037380437204202,11.876124707433899,15.444760194378883,13.970431052538961,11.125627399097501,8.117930409048371,13.390457496974092,4.2460561868169835,9.634423679576349,25.398346380863703,13.770404983074181,13.226582899637123,20.885751581049085
2019-06-22 04:00:00,5.829556605655501,4.847429972269015,20.7144379493428,2.461795615150599,7.597110152776913,11.066703960337298,3.5701282746516045,8.142898846520257,12.032039908631395,15.64752607571443,14.153841266058269,11.271689728107305,8.224506315264797,13.566253552185637,4.301800355977572,9.760908803590144,25.73178749769345,13.951189162795963,13.40022753412479,21.15994928780454
2019-06-22 05:00:00,6.149970921237509,5.113862921112753,21.852981222387893,2.597105143900354,8.014675846819852,11.674971555124888,3.7663559271205256,8.590463136097634,12.693365991071252,16.50757285066772,14.931789516482798,11.891224110221458,8.67655605768413,14.311905776013178,4.538243452780816,10.297404994522845,27.146103137372883,14.717998892856,14.13675434472722,22.322979536490074
2019-06-22 06:00:00,6.555971648330947,5.451463227003331,23.29564272096672,2.7685574304665277,8.543778221920563,12.445714539259535,4.014998280797852,9.157577082487352,13.531340005524159,17.597348178998928,15.917536844094277,12.676243372362856,9.249353573835291,15.25673043056372,4.837843266365835,10.977205593337807,28.938199027365982,15.689632471028682,15.070016081442171,23.79666876832195
2019-06-22 07:00:00,7.3359208623811165,6.1000115562821975,26.067072984188986,3.097926486309663,9.56021231691888,13.926353229278812,4.492653603532248,10.247033448563649,15.141133117585742,19.690865146094353,17.811210431643513,14.184307559598949,10.349728382841908,17.071789364096922,5.413390607889277,12.283139074177466,32.38091153408763,17.556192787473954,16.86286202845547,26.627704974463885
2019-06-22 08:00:00,8.343315485869454,6.937686738484315,29.646695729168624,3.5233447187055753,10.873054517392815,15.838769356873355,5.109600701285545,11.654192358322874,17.220367120012835,22.39488445766184,20.257108903458967,16.13214688904435,11.77098972453738,19.41614791721447,6.156776570678935,13.969903216677977,36.82757294102426,19.967071333577216,19.178529940197066,30.28431568910043
2019-06-22 09:00:00,8.845275216990212,7.3550794854980905,31.430332874621907,3.7353200623974825,11.52721119302799,16.79167883526057,5.417010123654336,12.355344708671005,18.256397803977986,23.7422301501371,21.475839389641045,17.102706869490948,12.479168966609784,20.584283582758008,6.527187340500918,14.810375912970358,39.043233926470045,21.168352260188005,20.332369771422083,32.106314028516316
2019-06-22 10:00:00,9.036683830267286,7.514240792560382,32.11047411192479,3.8161510615184824,11.776655948027964,17.155044799756233,5.534232298254955,12.622709978742463,18.651459766592996,24.256003575797592,21.9405689244142,17.472803370149915,12.749213749632586,21.02972016660898,6.6684333556667506,15.130867186115669,39.888115637936,21.626427882719277,20.772355029891962,32.801083257836886
2019-06-22 11:00:00,9.184180837377248,7.636888441678527,32.63458217162336,3.878438386252387,11.968874856946732,17.435049922467993,5.6245621931562075,12.828738205296728,18.955889416393298,24.6519107469543,22.298683506203794,17.75799495716616,12.957306774285897,21.37296784940891,6.777275712060666,15.377833625005053,40.53917058091696,21.97941504560934,21.111401991706934,33.33646345939834
2019-06-22 12:00:00,8.764210409265935,7.2876719611800915,31.142281476707556,3.701086757585751,11.421567090833745,16.637787160580565,5.367364536225807,12.242110963128336,18.0890823342598,23.52463835396897,21.279018516561298,16.945964698113755,12.364800401695735,20.395633602984283,6.467367247427762,14.674642400303275,38.68541213194818,20.974349432269694,20.146028520792232,31.81206742684387
2019-06-22 13:00:00,8.410926884406413,6.993907398459917,29.88694249481516,3.551896709141865,10.96116606292104,15.96712137102603,5.151007172126117,11.748633979941939,17.35991513378216,22.57636500467226,20.42126564253925,16.262876335200286,11.866377832393068,19.573489793727074,6.206668999549472,14.083110573574077,37.12601109974924,20.128877706575675,19.333946241227007,30.52972951061332
